individual,group,sex,audio_name,syllable,syllable_number,start_frequency,end_frequency,f0,min_f0,max_f0,range,duration,slope,fex,concavity
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,15,937.5,2250,2079.545455,937.5,2437.5,1500,29.333333,6.364493534,0.192679113,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,16,2250,2250,2145.833333,2062.5,2250,187.5,26.666667,2.651872306,0.079501141,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,17,937.5,2250,1968.75,937.5,2250,1312.5,32,1.683728448,0.132616536,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,18,2250,2250,2187.5,2062.5,2437.5,375,32,3.030711207,0.112265714,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,19,937.5,2250,2104.166667,937.5,2437.5,1500,32,4.167227909,0.193177798,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,20,2062.5,2250,2156.25,2062.5,2250,187.5,18.666667,2.597752463,0.059813527,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,21,2062.5,2250,2179.6875,2062.5,2250,187.5,18.666667,2.597752463,0.059813527,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,22,937.5,2250,1958.333333,937.5,2250,1312.5,32,2.273033405,0.12800934,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,23,2250,2250,2250,2250,2250,0,32,0,0.032,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,24,1875,2250,2116.071429,1875,2250,375,16,2.020474138,0.04343124,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,25,937.5,2250,1977.272727,937.5,2250,1312.5,32,1.818426724,0.135027775,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,26,3000,2250,2198.863636,1500,3000,1500,29.333333,6.364493534,0.213170583,1
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,27,937.5,2062.5,1975.961538,937.5,2250,1312.5,34.666667,5.808863147,0.211624606,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,28,937.5,2250,2093.75,937.5,2250,1312.5,34.666667,4.683826411,0.170581206,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,29,937.5,2250,2083.333333,937.5,2250,1312.5,32,3.283270474,0.164860258,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,30,937.5,1500,1921.875,937.5,2250,1312.5,29.333333,6.638700739,0.22055664,1
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,31,937.5,2250,2109.375,937.5,2437.5,1500,34.666667,5.69406348,0.198804272,0
OG_W4,canary,female,OG_10_23_Theme_2_A_G 2,G,32,2250,2062.5,2125,2062.5,2250,187.5,32,1.377596003,0.071118854,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,1,3000,1875,2100,1875,3000,1125,10.666667,9.092133621,0.105019413,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,2,1875,1875,1875,1875,1875,0,10.666667,0,0.010666667,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,3,1500,1875,1687.5,1500,1875,375,10.666667,3.030711207,0.038097907,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,4,1500,1875,1687.5,1500,1875,375,10.666667,3.030711207,0.038097907,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,5,1687.5,1687.5,1593.75,1500,1687.5,187.5,8,4.040948276,0.03543124,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,6,1687.5,1500,1575,1500,1687.5,187.5,10.666667,4.54606681,0.051813527,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,7,1500,1687.5,1575,1500,1687.5,187.5,10.666667,1.515355603,0.024382287,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,8,2812.5,1687.5,1837.5,1500,2812.5,1312.5,13.333333,12.12284483,0.137560258,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,9,1500,2250,1734.375,1500,2250,750,8,8.081896552,0.067613601,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,10,1687.5,1875,1607.142857,1312.5,1875,562.5,18.666667,8.587015086,0.149509318,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,11,1500,1500,1650,1500,2250,750,10.666667,12.12284483,0.134753617,1
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,12,1500,1687.5,1625,1500,1875,375,13.333333,3.636853448,0.054480194,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,13,1500,2250,1687.5,1500,2250,750,8,8.081896552,0.070043475,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,14,1500,1500,1650,1500,2250,750,10.666667,12.12284483,0.134753617,1
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,15,1500,2250,1687.5,1500,2250,750,8,8.081896552,0.070043475,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,16,1312.5,1312.5,1406.25,1312.5,1500,187.5,8,4.040948276,0.03543124,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,17,1312.5,1312.5,1312.5,1312.5,1312.5,0,8,0,0.008,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,18,1500,1312.5,1406.25,1312.5,1500,187.5,8,6.061422414,0.04914686,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,19,1312.5,1312.5,1312.5,1312.5,1312.5,0,8,0,0.008,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,20,1500,1312.5,1359.375,1312.5,1500,187.5,8,2.020474138,0.02171562,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,21,1500,1312.5,1453.125,1312.5,1500,187.5,8,2.020474138,0.02171562,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,22,1500,1312.5,1406.25,1312.5,1500,187.5,8,2.020474138,0.02171562,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,23,1312.5,1312.5,1312.5,1312.5,1312.5,0,8,0,0.008,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,24,1312.5,1312.5,1359.375,1312.5,1500,187.5,8,4.040948276,0.03543124,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,25,1312.5,1312.5,1312.5,1312.5,1312.5,0,8,0,0.008,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,26,1500,1312.5,1406.25,1312.5,1500,187.5,8,2.020474138,0.02171562,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,27,1500,1312.5,1350,1312.5,1500,187.5,10.666667,1.515355603,0.024382287,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,28,1312.5,1312.5,1312.5,1312.5,1312.5,0,8,0,0.008,0
OG_W4,canary,female,OG_10_23_Theme_2_A H,H,29,1500,1312.5,1359.375,1312.5,1500,187.5,8,2.020474138,0.02171562,0
OG_W4,canary,female,OG_10_23_Theme_2_A I,I,1,1125,1500,1245.833333,937.5,1687.5,750,133.333333,1.928634404,0.325352014,0
OG_W4,canary,female,OG_10_23_Theme_2_A I,I,2,937.5,1687.5,1251.27551,937.5,1875,937.5,146.666667,2.978094693,0.516152019,2
OG_W4,canary,female,OG_10_23_Theme_2_A I,I,3,937.5,1687.5,1267.5,937.5,1687.5,750,149.333333,1.649366643,0.37012954,2
OG_W4,canary,female,OG_10_23_Theme_2_A I,I,4,937.5,1500,1208.776596,937.5,1687.5,750,133.333333,0.856505341,0.227314668,0
OG_W4,canary,female,OG_10_23_Theme_2_A I,I,5,937.5,1500,1224.056604,937.5,1875,937.5,138.666667,2.68101376,0.475701768,2
OG_W4,canary,female,OG_10_23_Theme_1_B J,J,1,937.5,937.5,1593.75,937.5,2250,1312.5,312,4.040948276,1.487713866,9
OG_W4,canary,female,OG_10_23_Theme_1_B J,J,2,937.5,1125,1653.665414,937.5,2625,1687.5,352,3.995028409,1.680178501,9
OG_W4,canary,female,OG_10_23_Theme_1_B J,J,3,2812.5,2062.5,1721.334586,937.5,2812.5,1875,352,3.857268809,1.639047584,9
OG_W4,canary,female,OG_10_23_Theme_2_A K,K,1,1687.5,937.5,1060,937.5,1687.5,750,200,3.112622321,0.721193563,0
OG_W4,canary,female,OG_10_23_Theme_2_A K,K,2,1687.5,937.5,1058.544304,937.5,1687.5,750,216,3.108421751,0.769375923,0
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,1,2625,1500,1809.375,1312.5,2625,1312.5,58.666667,1.80779265,0.166263132,0
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,2,2812.5,2437.5,1951.704545,1312.5,2812.5,1500,61.333333,4.425800493,0.293840811,1
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,3,3000,1312.5,1982.142857,1312.5,3000,1687.5,61.333333,8.485991379,0.564370972,4
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,4,3000,1312.5,1923.913043,1312.5,3000,1687.5,82.666667,4.906865764,0.384994319,2
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,5,3000,1500,1867.1875,1312.5,3000,1687.5,66.666667,2.10832084,0.206162345,0
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,6,3000,2437.5,2002.840909,1312.5,3000,1687.5,66.666667,4.522013547,0.31162098,1
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,7,2812.5,1312.5,1898.4375,1312.5,3000,1687.5,69.333333,6.237115817,0.45756601,2
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,8,2812.5,2250,2062.5,1312.5,3000,1687.5,66.666667,4.821586011,0.339945419,1
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,9,2812.5,1312.5,1921.875,1312.5,2812.5,1500,64,5.666112256,0.392512644,2
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,10,2812.5,1312.5,1915.76087,1312.5,3000,1687.5,64,5.923662813,0.394924287,2
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,11,3000,1312.5,1943.181818,1312.5,3000,1687.5,64,5.436037562,0.377108724,2
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,12,2625,2250,1928.571429,1312.5,2625,1312.5,64,3.485317888,0.263920328,1
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,13,2625,1312.5,1901.785714,1312.5,2625,1312.5,64,4.950161638,0.344457844,2
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,14,3000,1312.5,1883.522727,1125,3000,1875,66.666667,5.917102833,0.406970385,2
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,15,2812.5,2250,1890.625,1125,2812.5,1687.5,69.333333,3.821331522,0.314869373,1
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,16,2812.5,2250,1992.1875,1125,2812.5,1687.5,69.333333,7.027736132,0.505917316,3
OG_W4,canary,female,OG_10_23_Theme_1_B L,L,17,3000,1312.5,1930.147059,1312.5,3000,1687.5,58.666667,2.110673876,0.178213461,0
OG_W4,canary,female,OG_10_23_Theme_3_A M,M,1,937.5,2812.5,1946.12069,937.5,2812.5,1875,98.666667,0.938077278,0.232142441,0
OG_W4,canary,female,OG_10_23_Theme_3_A M,M,2,937.5,2812.5,2146.551724,937.5,2812.5,1875,90.666667,6.246976161,0.607922191,4
OG_W4,canary,female,OG_10_23_Theme_3_A M,M,3,937.5,2812.5,2081.896552,937.5,3000,2062.5,88,3.752309113,0.448307364,2
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,1,2437.5,1312.5,1741.071429,937.5,2437.5,1500,16,24.24568966,0.388682084,2
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,2,937.5,1312.5,1500,937.5,2625,1687.5,16,16.1637931,0.26435039,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,3,937.5,2250,1656.25,937.5,2250,1312.5,13.333333,20.60883621,0.2802372,2
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,4,2250,1500,1875,1312.5,2437.5,1125,8,16.1637931,0.129783987,0
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,5,937.5,1500,1546.875,937.5,2437.5,1500,8,30.30711207,0.242739538,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,6,2062.5,1875,1921.875,1312.5,2437.5,1125,8,22.22521552,0.178021446,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,7,937.5,1875,1468.75,937.5,2250,1312.5,13.333333,18.18426724,0.245527258,2
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,8,937.5,1312.5,1437.5,937.5,2250,1312.5,13.333333,21.82112069,0.293836881,3
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,9,937.5,2437.5,1928.571429,937.5,2437.5,1500,24,17.93170797,0.327358222,2
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,10,2062.5,1875,1950,1312.5,2437.5,1125,10.666667,16.66891164,0.180688112,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,11,2062.5,1687.5,1837.5,1312.5,2250,937.5,10.666667,15.15355603,0.162192169,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,12,937.5,1312.5,1375,937.5,2250,1312.5,13.333333,16.97198276,0.229472159,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,13,2062.5,1312.5,1687.5,1312.5,2250,937.5,10.666667,12.12284483,0.130009808,0
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,14,937.5,1312.5,1575,937.5,2437.5,1500,10.666667,21.21497845,0.229246339,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,15,937.5,1125,1187.5,937.5,1500,562.5,13.333333,6.061422414,0.084250912,0
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,16,937.5,1875,1725,937.5,2437.5,1500,10.666667,25.76104526,0.275040859,2
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,17,937.5,1312.5,1593.75,937.5,2437.5,1500,18.666667,14.54741379,0.259533527,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,18,937.5,1312.5,1375,937.5,2250,1312.5,13.333333,16.97198276,0.229472159,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,19,937.5,1312.5,1375,937.5,2250,1312.5,13.333333,16.97198276,0.229472159,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,20,937.5,1500,1650,937.5,2437.5,1500,10.666667,22.73033405,0.242858499,1
OG_W4,canary,female,OG_10_23_Theme_3_A N,N,21,937.5,1312.5,1656.25,937.5,2437.5,1500,13.333333,24.24568966,0.323605507,3
PEG,canary,female,Peg_4_13_Theme_1_D A,A,1,4312.5,2250,3468.75,2250,4312.5,2062.5,29.333333,6.061422414,0.18488411,0
PEG,canary,female,Peg_4_13_Theme_1_D A,A,2,4125,2812.5,3415.178571,2437.5,4125,1687.5,42.666667,4.429500995,0.191821954,0
PEG,canary,female,Peg_4_13_Theme_1_D A,A,3,3750,3000,3197.916667,2437.5,3937.5,1500,45.333333,8.557302231,0.405499559,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,4,4125,2812.5,3234.375,2250,4125,1875,42.666667,8.283943966,0.350349641,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,5,3937.5,2812.5,3328.125,2437.5,3937.5,1500,40,8.890086207,0.370647511,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,6,3750,3187.5,3198.529412,2250,3937.5,1687.5,42.666667,10.22865032,0.444043653,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,7,3750,3000,3055.147059,2250,3750,1500,42.666667,5.303744612,0.244115424,1
PEG,canary,female,Peg_4_13_Theme_1_D A,A,8,4125,2437.5,3222.65625,2250,4125,1875,40,10.91056034,0.453541653,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,9,4125,3000,3231.617647,2437.5,4125,1687.5,42.666667,9.092133621,0.403092829,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,10,3750,2625,3077.205882,2250,3750,1500,42.666667,9.092133621,0.400745418,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,11,3937.5,2812.5,3187.5,2250,3937.5,1687.5,42.666667,5.303744612,0.241703782,1
PEG,canary,female,Peg_4_13_Theme_1_D A,A,12,4125,3000,3334.821429,2437.5,4125,1687.5,37.333333,4.895764257,0.20656385,1
PEG,canary,female,Peg_4_13_Theme_1_D A,A,13,3937.5,2625,3325.657895,2437.5,3937.5,1500,48,7.071659483,0.362389937,2
PEG,canary,female,Peg_4_13_Theme_1_D A,A,14,4125,2625,3234.375,1875,4125,2250,40,6.465517241,0.271382036,1
PEG,canary,female,Peg_4_13_Theme_1_D A,A,15,3937.5,2250,3375,2250,4125,1875,32,5.556303879,0.187550777,0
PEG,canary,female,Peg_4_13_Theme_1_D A,A,16,4312.5,3000,3210.9375,2062.5,4312.5,2250,40,8.485991379,0.349517125,1
PEG,canary,female,Peg_4_13_Theme_1_D A,A,17,4312.5,2625,3425,2437.5,4312.5,1875,37.333333,4.762546182,0.19288411,0
PEG,canary,female,Peg_4_13_Theme_1_D A,A,18,4125,3000,3250,2250,4125,1875,40,7.360298645,0.298650716,1
PEG,canary,female,Peg_4_13_Theme_1_D A,A,19,3750,2812.5,3018.75,2062.5,3750,1687.5,50.666667,5.423377949,0.295692159,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,1,3937.5,2812.5,3000,1875,3937.5,2062.5,29.333333,13.33512931,0.391828066,3
PEG,canary,female,Peg_4_13_Theme_1_B B,B,2,3937.5,2625,3075,1875,3937.5,2062.5,26.666667,14.48006466,0.373203084,2
PEG,canary,female,Peg_4_13_Theme_1_B B,B,3,3937.5,2625,2953.125,1875,3937.5,2062.5,26.666667,10.39100985,0.244242687,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,4,3750,2625,2812.5,1687.5,3750,2062.5,24,15.53239494,0.356597738,2
PEG,canary,female,Peg_4_13_Theme_1_B B,B,5,4125,2625,3160.714286,1875,4125,2250,16,16.1637931,0.259314152,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,6,3750,3187.5,3023.4375,2062.5,3750,1687.5,18.666667,12.98876232,0.243539621,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,7,3937.5,2625,2906.25,1875,3937.5,2062.5,18.666667,19.91610222,0.372492123,2
PEG,canary,female,Peg_4_13_Theme_1_B B,B,8,3937.5,2625,3000,1875,3937.5,2062.5,18.666667,14.72059729,0.278159168,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,9,3937.5,2812.5,3020.833333,1687.5,3937.5,2250,21.333333,16.66891164,0.358883339,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,10,3750,2625,2958.333333,1875,3750,1875,26.666667,16.1637931,0.363096077,2
PEG,canary,female,Peg_4_13_Theme_1_B B,B,11,3937.5,1875,3000,1875,3937.5,2062.5,13.333333,13.33512931,0.18088839,0
PEG,canary,female,Peg_4_13_Theme_1_B B,B,12,3562.5,2625,2671.875,1500,3562.5,2062.5,21.333333,14.72059729,0.280829494,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,13,3750,2437.5,2651.785714,1500,3750,2250,16,17.17403017,0.275394793,1
PEG,canary,female,Peg_4_13_Theme_1_B B,B,14,3750,2250,2875,1875,3750,1875,21.333333,13.63820043,0.292086037,2
PEG,canary,female,Peg_4_13_Theme_1_B B,B,15,3750,2625,2968.75,2250,3750,1500,18.666667,10.50646552,0.163124449,0
PEG,canary,female,Peg_4_13_Theme_1_D C,C,1,3187.5,2062.5,2359.375,1687.5,3187.5,1500,34.666667,7.714537618,0.268413725,2
PEG,canary,female,Peg_4_13_Theme_1_D C,C,2,2437.5,2250,2109.375,1125,2437.5,1312.5,29.333333,13.77596003,0.415522809,3
PEG,canary,female,Peg_4_13_Theme_1_D C,C,3,2437.5,2437.5,2062.5,1500,2437.5,937.5,21.333333,7.576778017,0.168107715,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,4,2250,2250,1979.166667,1312.5,2437.5,1125,21.333333,9.092133621,0.200319279,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,5,2250,2250,1926.136364,1312.5,2250,937.5,26.666667,7.273706897,0.203211766,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,6,2062.5,2437.5,1921.875,1500,2625,1125,18.666667,8.659174877,0.167881894,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,7,2250,2250,1860.576923,1125,2250,1125,32,6.061422414,0.208646467,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,8,2437.5,2250,2045.454545,1312.5,2625,1312.5,26.666667,9.092133621,0.251581888,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,9,2250,2437.5,2043.75,1500,2437.5,937.5,24,6.061422414,0.157058761,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,10,2250,2437.5,1987.5,1312.5,2437.5,1125,24,7.408405172,0.189270325,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,11,2437.5,1312.5,1937.5,1312.5,2437.5,1125,29.333333,3.306230408,0.111627054,0
PEG,canary,female,Peg_4_13_Theme_1_D C,C,12,2437.5,1312.5,1926.136364,1312.5,2437.5,1125,26.666667,3.636853448,0.111299865,0
PEG,canary,female,Peg_4_13_Theme_1_D C,C,13,2437.5,2437.5,2027.34375,1312.5,2625,1312.5,40,9.698275862,0.407794899,3
PEG,canary,female,Peg_4_13_Theme_1_D C,C,14,2250,2437.5,2074.21875,1500,2812.5,1312.5,40,5.253232759,0.232805025,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,15,2437.5,2437.5,2131.578947,1500,3000,1500,48,6.061422414,0.311619144,2
PEG,canary,female,Peg_4_13_Theme_1_D C,C,16,2437.5,2625,1933.59375,1312.5,2625,1312.5,40,5.253232759,0.232805025,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,17,2250,2437.5,2072.916667,1500,2812.5,1312.5,45.333333,5.348313895,0.265569599,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,18,2250,2625,2193.75,1500,3000,1500,50.666667,5.742400181,0.314494039,2
PEG,canary,female,Peg_4_13_Theme_1_D C,C,19,2625,2437.5,2187.5,1500,2812.5,1312.5,45.333333,5.348313895,0.265569599,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,20,2437.5,2437.5,2193.75,1500,2812.5,1312.5,50.666667,4.466311252,0.257187312,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,21,2250,2625,2135.416667,1500,2812.5,1312.5,45.333333,4.991759635,0.251853979,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,22,2250,2437.5,2043.75,1312.5,2625,1312.5,50.666667,5.423377949,0.298334172,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,23,2437.5,2250,2050.78125,1312.5,2625,1312.5,40,6.061422414,0.260236266,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,24,2250,2437.5,2192.307692,1687.5,2812.5,1125,32,5.556303879,0.194930847,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,25,2625,2250,2177.884615,1312.5,2625,1312.5,32,7.071659483,0.238417185,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,26,2812.5,2437.5,2187.5,1312.5,2812.5,1500,21.333333,10.60748922,0.230089997,1
PEG,canary,female,Peg_4_13_Theme_1_D C,C,27,2812.5,2250,2420.454545,1500,2812.5,1312.5,26.666667,9.092133621,0.251478428,1
PEG,canary,female,Peg_4_13_Theme_1_D D,D,1,2812.5,2437.5,2664.244186,2437.5,2812.5,375,226.666667,0.713108519,0.363822867,0
PEG,canary,female,Peg_4_13_Theme_1_D D,D,2,2812.5,2625,2668.421053,2625,2812.5,187.5,250.666667,0.838281823,0.428969728,0
PEG,canary,female,Peg_4_13_Theme_1_D D,D,3,2812.5,2625,2657.012195,2625,2812.5,187.5,216,0.224497126,0.25714686,0
PEG,canary,female,Peg_4_13_Theme_1_D D,D,4,2625,2625,2646.802326,2625,2812.5,187.5,226.666667,0.998351927,0.418685348,0
PEG,canary,female,Peg_4_13_Theme_1_D D,D,5,2812.5,2437.5,2653.481013,2437.5,2812.5,375,208,0.310842175,0.26286248,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,1,2812.5,3000,3052.083333,2812.5,3187.5,375,45.333333,2.495879817,0.141342674,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,2,2625,3187.5,2989.583333,2625,3187.5,562.5,45.333333,2.495879817,0.141342674,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,3,2437.5,3187.5,2988.970588,2437.5,3187.5,750,42.666667,2.273033405,0.124960387,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,4,2437.5,3187.5,3011.029412,2437.5,3187.5,750,42.666667,3.030711207,0.152391627,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,5,2812.5,3000,3072.916667,2812.5,3187.5,375,45.333333,1.069662779,0.086480194,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,6,2625,3187.5,3088.235294,2625,3187.5,562.5,45.333333,1.136516703,0.086480194,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,7,3187.5,3187.5,3077.205882,2812.5,3187.5,375,48,1.515355603,0.105201958,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,8,2625,3000,2966.911765,2625,3000,375,45.333333,0.757677802,0.072764573,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,9,2625,3000,2977.941176,2625,3187.5,562.5,42.666667,1.515355603,0.097529147,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,10,3000,3000,2990.131579,2625,3187.5,562.5,53.333333,1.571479885,0.133498559,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,11,2625,3187.5,3000,2625,3187.5,562.5,40,2.020474138,0.1085781,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,12,3000,3000,3100,3000,3187.5,187.5,37.333333,1.731834975,0.092195814,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,13,2437.5,3000,2980.263158,2437.5,3187.5,750,53.333333,2.80621408,0.173093487,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,14,2625,3000,2964.84375,2625,3187.5,562.5,40,1.61637931,0.09486248,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,15,2437.5,3000,2980.263158,2437.5,3187.5,750,50.666667,2.188846983,0.144648001,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,16,2437.5,3000,2976.5625,2437.5,3187.5,750,42.666667,1.818426724,0.109216761,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,17,2812.5,3000,3000,2812.5,3187.5,375,40,1.212284483,0.08114686,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,18,2812.5,3000,3040.178571,2812.5,3187.5,375,34.666667,2.331316313,0.103244767,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,19,2812.5,3000,3000,2812.5,3187.5,375,37.333333,1.298876232,0.078480194,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,20,2812.5,3000,3012.5,2812.5,3187.5,375,37.333333,1.298876232,0.078480194,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,21,2812.5,3000,2986.607143,2812.5,3187.5,375,34.666667,2.331316313,0.103244767,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,22,3187.5,3187.5,3170.454545,3000,3187.5,187.5,26.666667,1.212284483,0.054097907,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,23,2812.5,3000,3083.333333,2812.5,3187.5,375,45.333333,1.782771298,0.113911434,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,24,2437.5,3187.5,3011.71875,2437.5,3187.5,750,40,2.424568966,0.124633199,0
PEG,canary,female,Peg_4_13_Theme_1_D E,E,25,3000,3187.5,3075,3000,3187.5,187.5,40,2.164793719,0.1085781,0
PEG,canary,female,Peg_4_13_Theme_1_A F,F,1,3000,3000,3020.833333,3000,3187.5,187.5,26.666667,1.515355603,0.054097907,0
